Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,City,Postal Code
141615,Wired Headphones,1,11.99,01/24/19 18:39,944 Chestnut St, Los Angeles, CA 90001
141616,AA Batteries (4-pack),1,3.84,01/24/19 00:56,440 Elm St, Boston, MA 02215
141617,Wired Headphones,1,11.99,01/26/19 02:00,84 Hickory St, Los Angeles, CA 90001
141618,Bose SoundSport Headphones,1,99.99,01/09/2019 11:07,573 Lake St, Dallas, TX 75001
141619,27in FHD Monitor,1,149.99,01/12/2019 20:15,108 River St, San Francisco, CA 94016
141620,AAA Batteries (4-pack),3,2.99,01/09/2019 10:56,211 Meadow St, New York City, NY 10001
141621,AAA Batteries (4-pack),1,2.99,01/12/2019 09:49,917 Spruce St, Atlanta, GA 30301
141622,USB-C Charging Cable,1,11.95,01/27/19 12:46,171 Ridge St, Portland, OR 97035
141623,Google Phone,1,600,01/06/2019 14:21,770 Center St, San Francisco, CA 94016
141624,USB-C Charging Cable,1,11.95,01/18/19 21:07,76 8th St, San Francisco, CA 94016
141625,AAA Batteries (4-pack),4,2.99,01/29/19 08:48,476 8th St, Boston, MA 02215
141626,Apple Airpods Headphones,1,150,01/24/19 08:19,97 Highland St, Los Angeles, CA 90001
141627,Flatscreen TV,1,300,01/16/19 10:02,374 Meadow St, Austin, TX 73301
141628,AA Batteries (4-pack),1,3.84,01/20/19 13:03,427 Lakeview St, Los Angeles, CA 90001
141629,27in FHD Monitor,1,149.99,01/27/19 12:22,434 Church St, San Francisco, CA 94016
141630,USB-C Charging Cable,1,11.95,01/20/19 17:28,147 5th St, Dallas, TX 75001
141631,Lightning Charging Cable,1,14.95,01/15/19 07:54,81 Main St, San Francisco, CA 94016
141632,iPhone,1,700,01/21/19 05:00,964 Hill St, Seattle, WA 98101
141633,AA Batteries (4-pack),1,3.84,01/12/2019 20:41,880 Lakeview St, San Francisco, CA 94016
141634,AAA Batteries (4-pack),1,2.99,01/20/19 18:23,414 8th St, Los Angeles, CA 90001
141635,Wired Headphones,1,11.99,01/13/19 07:20,31 6th St, New York City, NY 10001
141636,Apple Airpods Headphones,1,150,01/09/2019 10:24,790 Wilson St, Austin, TX 73301
141637,AA Batteries (4-pack),2,3.84,01/04/2019 17:48,676 Willow St, New York City, NY 10001
141638,AAA Batteries (4-pack),2,2.99,01/05/2019 08:07,625 Church St, Austin, TX 73301
141639,ThinkPad Laptop,1,999.99,01/23/19 16:39,284 12th St, San Francisco, CA 94016
141640,Macbook Pro Laptop,1,1700,01/02/2019 01:27,768 Forest St, San Francisco, CA 94016
141641,20in Monitor,1,109.99,01/30/19 11:12,368 Forest St, San Francisco, CA 94016
141642,AAA Batteries (4-pack),1,2.99,01/04/2019 19:21,719 Adams St, New York City, NY 10001
141643,Bose SoundSport Headphones,1,99.99,01/29/19 21:41,52 Hill St, Portland, OR 97035
141644,AAA Batteries (4-pack),1,2.99,01/01/2019 14:21,454 Main St, Seattle, WA 98101
141645,Lightning Charging Cable,1,14.95,01/30/19 15:30,98 Forest St, New York City, NY 10001
141645,Wired Headphones,1,11.99,01/30/19 15:30,98 Forest St, New York City, NY 10001
141646,Lightning Charging Cable,1,14.95,01/01/2019 20:59,678 Adams St, Dallas, TX 75001
141647,20in Monitor,1,109.99,01/01/2019 14:36,434 Sunset St, Atlanta, GA 30301
141648,Google Phone,1,600,01/03/2019 16:55,657 10th St, Austin, TX 73301
141649,Lightning Charging Cable,1,14.95,01/30/19 15:16,916 Maple St, Seattle, WA 98101
141650,AAA Batteries (4-pack),2,2.99,01/22/19 12:28,166 South St, San Francisco, CA 94016
141651,AA Batteries (4-pack),1,3.84,01/24/19 08:33,449 Main St, Los Angeles, CA 90001
141652,Lightning Charging Cable,1,14.95,01/05/2019 21:58,576 Pine St, Boston, MA 02215
141653,AA Batteries (4-pack),1,3.84,01/28/19 23:47,63 Cherry St, Portland, ME 04101
141654,AA Batteries (4-pack),1,3.84,01/23/19 14:48,857 4th St, San Francisco, CA 94016
141655,Wired Headphones,1,11.99,01/16/19 13:38,592 Cedar St, Los Angeles, CA 90001
141656,Apple Airpods Headphones,1,150,01/02/2019 10:40,476 Center St, Atlanta, GA 30301
141657,AAA Batteries (4-pack),1,2.99,01/13/19 20:36,990 Park St, Los Angeles, CA 90001
141658,AA Batteries (4-pack),1,3.84,01/26/19 23:47,26 Adams St, San Francisco, CA 94016
141659,Macbook Pro Laptop,1,1700,01/28/19 15:52,214 Jackson St, San Francisco, CA 94016
141660,USB-C Charging Cable,1,11.95,01/11/2019 13:57,106 Sunset St, Boston, MA 02215
141661,USB-C Charging Cable,1,11.95,01/05/2019 01:25,221 14th St, San Francisco, CA 94016
141662,AAA Batteries (4-pack),1,2.99,01/16/19 13:06,106 Jefferson St, Boston, MA 02215
141663,iPhone,1,700,01/01/2019 11:01,738 8th St, San Francisco, CA 94016
141664,Google Phone,1,600,01/08/2019 16:40,621 Dogwood St, San Francisco, CA 94016
141665,27in 4K Gaming Monitor,1,389.99,01/23/19 18:55,499 7th St, Boston, MA 02215
141666,AA Batteries (4-pack),2,3.84,01/16/19 16:22,956 Adams St, Boston, MA 02215
141667,Lightning Charging Cable,3,14.95,01/23/19 15:14,965 Johnson St, San Francisco, CA 94016
141668,Lightning Charging Cable,1,14.95,01/15/19 14:18,124 Jackson St, San Francisco, CA 94016
141669,27in 4K Gaming Monitor,1,389.99,01/29/19 15:43,813 Forest St, New York City, NY 10001
141670,iPhone,1,700,01/31/19 12:52,166 10th St, Atlanta, GA 30301
141671,AAA Batteries (4-pack),2,2.99,01/29/19 12:25,496 4th St, Boston, MA 02215
141672,Wired Headphones,1,11.99,01/27/19 23:05,608 North St, Dallas, TX 75001
141673,USB-C Charging Cable,1,11.95,01/27/19 19:23,152 1st St, Austin, TX 73301
141674,AAA Batteries (4-pack),1,2.99,01/28/19 06:28,477 Highland St, Los Angeles, CA 90001
141675,USB-C Charging Cable,3,11.95,01/04/2019 10:09,964 Main St, Seattle, WA 98101
141676,Vareebadd Phone,1,400,01/13/19 11:41,35 13th St, Portland, OR 97035
141677,27in FHD Monitor,1,149.99,01/03/2019 18:50,345 Hill St, New York City, NY 10001
141678,Apple Airpods Headphones,1,150,01/08/2019 20:27,524 Ridge St, Boston, MA 02215
141679,34in Ultrawide Monitor,1,379.99,01/03/2019 19:55,621 13th St, San Francisco, CA 94016
141680,USB-C Charging Cable,2,11.95,01/14/19 14:03,980 Washington St, Portland, OR 97035
141681,AA Batteries (4-pack),1,3.84,01/03/2019 21:53,543 Forest St, Atlanta, GA 30301
141682,34in Ultrawide Monitor,1,379.99,01/24/19 07:03,672 Ridge St, Los Angeles, CA 90001
141683,AAA Batteries (4-pack),1,2.99,01/27/19 16:18,982 Cedar St, New York City, NY 10001
141684,27in 4K Gaming Monitor,1,389.99,01/29/19 09:43,666 Jefferson St, Seattle, WA 98101
141685,Wired Headphones,1,11.99,01/14/19 00:38,347 12th St, Austin, TX 73301
141686,Apple Airpods Headphones,1,150,01/22/19 13:25,788 6th St, San Francisco, CA 94016
141687,AA Batteries (4-pack),1,3.84,01/17/19 19:12,838 2nd St, New York City, NY 10001
141688,AA Batteries (4-pack),1,3.84,01/20/19 11:32,122 Jackson St, New York City, NY 10001
141689,34in Ultrawide Monitor,1,379.99,01/09/2019 13:56,348 River St, San Francisco, CA 94016
141690,Macbook Pro Laptop,1,1700,01/14/19 23:02,27 Jefferson St, Boston, MA 02215
141691,34in Ultrawide Monitor,1,379.99,01/18/19 18:34,640 Lake St, New York City, NY 10001
141692,Bose SoundSport Headphones,1,99.99,01/27/19 19:46,798 Hill St, Portland, OR 97035
141693,Wired Headphones,1,11.99,01/07/2019 22:01,733 Meadow St, New York City, NY 10001
141694,Wired Headphones,1,11.99,01/12/2019 15:43,806 Maple St, Atlanta, GA 30301
141695,AAA Batteries (4-pack),1,2.99,01/29/19 21:20,893 Jefferson St, Boston, MA 02215
141696,Vareebadd Phone,1,400,01/15/19 22:33,709 North St, Seattle, WA 98101
141697,Lightning Charging Cable,1,14.95,01/16/19 05:50,1 Jefferson St, New York City, NY 10001
141698,27in 4K Gaming Monitor,1,389.99,01/06/2019 19:56,156 Jackson St, Los Angeles, CA 90001
141699,USB-C Charging Cable,1,11.95,01/28/19 08:13,667 Spruce St, Atlanta, GA 30301
141700,Apple Airpods Headphones,1,150,01/02/2019 12:00,220 Lakeview St, Dallas, TX 75001
141701,Macbook Pro Laptop,1,1700,01/18/19 19:33,174 Lincoln St, San Francisco, CA 94016
141702,iPhone,1,700,01/27/19 18:33,776 10th St, Boston, MA 02215
141703,iPhone,1,700,01/29/19 11:04,371 11th St, Portland, OR 97035
141704,27in 4K Gaming Monitor,1,389.99,01/31/19 19:56,823 Hill St, Seattle, WA 98101
141705,Apple Airpods Headphones,1,150,01/01/2019 14:15,478 8th St, Boston, MA 02215
141706,USB-C Charging Cable,1,11.95,01/19/19 13:38,234 Cherry St, Austin, TX 73301
141707,AA Batteries (4-pack),1,3.84,01/13/19 00:53,593 Main St, Los Angeles, CA 90001
141708,Wired Headphones,1,11.99,01/22/19 09:31,492 Forest St, Seattle, WA 98101
141709,Google Phone,1,600,01/24/19 23:45,411 Ridge St, Dallas, TX 75001
141710,USB-C Charging Cable,1,11.95,01/23/19 00:00,57 Hill St, New York City, NY 10001
141711,USB-C Charging Cable,1,11.95,01/18/19 13:11,65 Pine St, New York City, NY 10001
141712,AA Batteries (4-pack),1,3.84,01/07/2019 12:12,164 Walnut St, Los Angeles, CA 90001
141713,USB-C Charging Cable,1,11.95,01/25/19 13:49,169 Washington St, San Francisco, CA 94016
141714,USB-C Charging Cable,1,11.95,01/27/19 20:27,986 11th St, New York City, NY 10001
141715,Bose SoundSport Headphones,1,99.99,01/22/19 00:30,492 Lakeview St, Boston, MA 02215
141716,Bose SoundSport Headphones,1,99.99,01/17/19 09:58,169 Lakeview St, Seattle, WA 98101
141717,AAA Batteries (4-pack),1,2.99,01/31/19 17:15,463 5th St, New York City, NY 10001
141718,Google Phone,1,600,01/16/19 15:02,756 Lake St, Dallas, TX 75001
141719,27in 4K Gaming Monitor,1,389.99,01/10/2019 13:34,152 Cherry St, Seattle, WA 98101
141720,USB-C Charging Cable,1,11.95,01/25/19 19:58,317 Center St, New York City, NY 10001
141721,AA Batteries (4-pack),1,3.84,01/11/2019 12:03,416 Forest St, Atlanta, GA 30301
141722,Macbook Pro Laptop,1,1700,01/06/2019 14:06,331 Pine St, Boston, MA 02215
141723,Wired Headphones,1,11.99,01/14/19 22:05,340 11th St, Boston, MA 02215
141724,Lightning Charging Cable,1,14.95,01/06/2019 18:43,494 11th St, Austin, TX 73301
141725,Wired Headphones,1,11.99,01/09/2019 18:16,370 7th St, Los Angeles, CA 90001
141726,USB-C Charging Cable,1,11.95,01/20/19 07:13,697 Center St, San Francisco, CA 94016
141727,Lightning Charging Cable,2,14.95,01/31/19 13:38,331 Meadow St, Atlanta, GA 30301
141728,AAA Batteries (4-pack),1,2.99,01/14/19 00:00,431 7th St, New York City, NY 10001
141729,Wired Headphones,1,11.99,01/09/2019 11:01,426 Walnut St, Los Angeles, CA 90001
141730,Lightning Charging Cable,1,14.95,01/23/19 16:23,733 Lincoln St, Boston, MA 02215
141731,Macbook Pro Laptop,1,1700,01/29/19 19:24,916 Forest St, San Francisco, CA 94016
141732,iPhone,1,700,01/01/2019 06:13,446 Pine St, Atlanta, GA 30301
141733,27in 4K Gaming Monitor,1,389.99,01/24/19 12:38,987 Maple St, Austin, TX 73301
141734,Bose SoundSport Headphones,1,99.99,01/29/19 15:48,485 North St, Los Angeles, CA 90001
141735,34in Ultrawide Monitor,1,379.99,01/25/19 12:34,997 Jefferson St, New York City, NY 10001
141736,USB-C Charging Cable,1,11.95,01/18/19 12:47,920 Meadow St, Seattle, WA 98101
141737,ThinkPad Laptop,1,999.99,01/02/2019 08:37,903 Forest St, San Francisco, CA 94016
141738,iPhone,1,700,01/14/19 20:53,183 Cherry St, Atlanta, GA 30301
141738,Lightning Charging Cable,1,14.95,01/14/19 20:53,183 Cherry St, Atlanta, GA 30301
141739,AA Batteries (4-pack),1,3.84,01/27/19 10:55,383 Jackson St, Atlanta, GA 30301
141740,AA Batteries (4-pack),1,3.84,01/12/2019 22:42,927 Forest St, Atlanta, GA 30301
141741,Bose SoundSport Headphones,1,99.99,01/19/19 18:56,93 Cherry St, Boston, MA 02215
141742,USB-C Charging Cable,1,11.95,01/20/19 10:29,156 Church St, San Francisco, CA 94016
141743,USB-C Charging Cable,1,11.95,01/18/19 10:44,607 6th St, San Francisco, CA 94016
141744,Apple Airpods Headphones,1,150,01/10/2019 15:55,961 7th St, Portland, OR 97035
141745,AAA Batteries (4-pack),2,2.99,01/19/19 00:24,389 Hill St, Atlanta, GA 30301
141746,Lightning Charging Cable,2,14.95,01/14/19 21:39,218 8th St, Dallas, TX 75001
141747,27in FHD Monitor,1,149.99,01/12/2019 05:12,160 Ridge St, Los Angeles, CA 90001
141748,Apple Airpods Headphones,1,150,01/09/2019 09:46,60 Cedar St, Boston, MA 02215
141749,Flatscreen TV,1,300,01/24/19 15:16,974 10th St, Atlanta, GA 30301
141750,27in FHD Monitor,1,149.99,01/23/19 16:46,341 Elm St, Seattle, WA 98101
141751,27in 4K Gaming Monitor,1,389.99,01/08/2019 13:27,396 River St, Los Angeles, CA 90001
141752,Lightning Charging Cable,1,14.95,01/18/19 23:13,100 Johnson St, Los Angeles, CA 90001
141753,USB-C Charging Cable,2,11.95,01/15/19 19:30,67 Center St, San Francisco, CA 94016
141754,Apple Airpods Headphones,2,150,01/02/2019 23:09,999 Spruce St, Seattle, WA 98101
141755,AA Batteries (4-pack),3,3.84,01/02/2019 20:12,884 Spruce St, Los Angeles, CA 90001
141756,Bose SoundSport Headphones,1,99.99,01/19/19 21:53,485 Highland St, Atlanta, GA 30301
141757,27in FHD Monitor,1,149.99,01/13/19 14:47,116 Walnut St, Portland, OR 97035
141758,Wired Headphones,1,11.99,01/21/19 15:21,610 Spruce St, Dallas, TX 75001
141759,AAA Batteries (4-pack),1,2.99,01/02/2019 19:18,765 Lake St, Portland, OR 97035
141760,Vareebadd Phone,1,400,01/21/19 11:09,289 Walnut St, Atlanta, GA 30301
141761,Lightning Charging Cable,1,14.95,01/11/2019 19:02,75 Ridge St, San Francisco, CA 94016
141762,Bose SoundSport Headphones,1,99.99,01/28/19 17:52,160 Hickory St, Austin, TX 73301
141763,27in FHD Monitor,2,149.99,01/05/2019 02:51,351 Adams St, Austin, TX 73301
141764,USB-C Charging Cable,1,11.95,01/04/2019 17:43,909 2nd St, Seattle, WA 98101
141765,Lightning Charging Cable,1,14.95,01/24/19 12:23,78 Sunset St, New York City, NY 10001
141766,LG Washing Machine,1,600,01/16/19 21:08,530 Jackson St, Dallas, TX 75001
141767,20in Monitor,1,109.99,01/23/19 22:30,752 Walnut St, Austin, TX 73301
141768,USB-C Charging Cable,1,11.95,01/14/19 11:50,780 Cherry St, Portland, ME 04101
141769,AA Batteries (4-pack),2,3.84,01/21/19 10:53,824 West St, Dallas, TX 75001
141770,Wired Headphones,1,11.99,01/04/2019 19:50,50 Willow St, San Francisco, CA 94016
141771,Lightning Charging Cable,1,14.95,01/11/2019 19:00,564 13th St, San Francisco, CA 94016
141772,Apple Airpods Headphones,1,150,01/30/19 08:16,409 Center St, San Francisco, CA 94016
141773,USB-C Charging Cable,1,11.95,01/30/19 16:09,693 Chestnut St, New York City, NY 10001
141774,Bose SoundSport Headphones,1,99.99,01/02/2019 22:11,961 Chestnut St, Los Angeles, CA 90001
141775,USB-C Charging Cable,1,11.95,01/07/2019 17:15,348 Pine St, Atlanta, GA 30301
141776,Lightning Charging Cable,1,14.95,01/21/19 19:20,443 Ridge St, Dallas, TX 75001
141777,USB-C Charging Cable,1,11.95,01/14/19 19:43,538 Wilson St, San Francisco, CA 94016
141778,Lightning Charging Cable,1,14.95,01/27/19 05:25,432 11th St, Dallas, TX 75001
141779,Lightning Charging Cable,1,14.95,01/02/2019 11:23,929 Lake St, New York City, NY 10001
141780,Wired Headphones,1,11.99,01/20/19 20:15,443 11th St, San Francisco, CA 94016
141781,Apple Airpods Headphones,1,150,01/20/19 07:07,605 West St, Austin, TX 73301
141782,27in FHD Monitor,1,149.99,01/11/2019 21:13,353 4th St, San Francisco, CA 94016
141782,Bose SoundSport Headphones,1,99.99,01/11/2019 21:13,353 4th St, San Francisco, CA 94016
141783,Bose SoundSport Headphones,1,99.99,01/27/19 17:48,581 Willow St, Boston, MA 02215
141784,27in 4K Gaming Monitor,1,389.99,01/07/2019 11:54,301 River St, New York City, NY 10001
141785,Apple Airpods Headphones,1,150,01/20/19 18:27,110 Main St, Portland, OR 97035
141786,Macbook Pro Laptop,1,1700,01/27/19 12:58,728 River St, Boston, MA 02215
141787,Apple Airpods Headphones,1,150,01/15/19 21:11,865 7th St, San Francisco, CA 94016
141788,AA Batteries (4-pack),2,3.84,01/23/19 14:39,921 Center St, Los Angeles, CA 90001
141789,Google Phone,1,600,01/01/2019 20:13,903 Lake St, Seattle, WA 98101
141789,USB-C Charging Cable,2,11.95,01/01/2019 20:13,903 Lake St, Seattle, WA 98101
141790,AAA Batteries (4-pack),1,2.99,01/09/2019 15:27,135 Hickory St, Los Angeles, CA 90001
141791,USB-C Charging Cable,1,11.95,01/16/19 10:36,266 Forest St, Los Angeles, CA 90001
141792,USB-C Charging Cable,1,11.95,01/08/2019 22:13,779 Ridge St, Dallas, TX 75001
141793,AA Batteries (4-pack),1,3.84,01/19/19 11:01,830 Dogwood St, Dallas, TX 75001
141794,Bose SoundSport Headphones,1,99.99,01/24/19 10:49,147 Maple St, Los Angeles, CA 90001
141795,iPhone,1,700,01/19/19 20:31,383 Jefferson St, San Francisco, CA 94016
141795,Wired Headphones,1,11.99,01/19/19 20:31,383 Jefferson St, San Francisco, CA 94016
141796,AAA Batteries (4-pack),1,2.99,01/23/19 20:28,594 West St, San Francisco, CA 94016
141797,27in FHD Monitor,1,149.99,01/02/2019 10:29,393 Johnson St, San Francisco, CA 94016
141798,20in Monitor,1,109.99,01/18/19 07:48,482 Washington St, Boston, MA 02215
141799,AA Batteries (4-pack),1,3.84,01/02/2019 20:10,270 2nd St, San Francisco, CA 94016
141800,27in FHD Monitor,1,149.99,01/26/19 12:11,775 West St, Seattle, WA 98101
141801,USB-C Charging Cable,1,11.95,01/21/19 17:24,173 Center St, Portland, OR 97035
141802,Flatscreen TV,1,300,01/09/2019 06:09,978 7th St, San Francisco, CA 94016
141803,27in 4K Gaming Monitor,1,389.99,01/02/2019 09:53,452 South St, San Francisco, CA 94016
141804,Bose SoundSport Headphones,1,99.99,01/23/19 19:52,350 West St, New York City, NY 10001
141805,Bose SoundSport Headphones,1,99.99,01/18/19 08:36,418 Washington St, New York City, NY 10001
141806,27in 4K Gaming Monitor,1,389.99,01/26/19 23:02,523 9th St, Austin, TX 73301
141807,Vareebadd Phone,1,400,01/11/2019 20:23,402 Maple St, Los Angeles, CA 90001
141808,Lightning Charging Cable,1,14.95,01/10/2019 18:36,373 Cedar St, Seattle, WA 98101
141809,Google Phone,1,600,01/08/2019 15:38,457 Adams St, Los Angeles, CA 90001
141809,USB-C Charging Cable,1,11.95,01/08/2019 15:38,457 Adams St, Los Angeles, CA 90001
141810,Lightning Charging Cable,1,14.95,01/16/19 12:23,449 14th St, Austin, TX 73301
141811,AAA Batteries (4-pack),1,2.99,01/03/2019 20:47,77 Lakeview St, Seattle, WA 98101
141812,AA Batteries (4-pack),1,3.84,01/19/19 22:03,976 Main St, Atlanta, GA 30301
141813,USB-C Charging Cable,1,11.95,01/10/2019 10:03,836 Jefferson St, Seattle, WA 98101
141814,20in Monitor,1,109.99,01/08/2019 15:32,583 North St, Los Angeles, CA 90001
141815,AAA Batteries (4-pack),2,2.99,01/22/19 10:50,280 5th St, San Francisco, CA 94016
141816,34in Ultrawide Monitor,1,379.99,01/09/2019 09:22,730 Adams St, Boston, MA 02215
141817,LG Dryer,1,600,01/04/2019 09:03,404 Lakeview St, San Francisco, CA 94016
141818,AA Batteries (4-pack),1,3.84,01/06/2019 06:53,91 Hill St, Atlanta, GA 30301
141819,AAA Batteries (4-pack),2,2.99,01/26/19 22:06,318 2nd St, New York City, NY 10001
141820,Lightning Charging Cable,1,14.95,01/21/19 17:53,215 Lincoln St, Austin, TX 73301
141821,USB-C Charging Cable,1,11.95,01/21/19 12:24,337 Wilson St, New York City, NY 10001
141822,Lightning Charging Cable,1,14.95,01/09/2019 18:53,775 2nd St, Boston, MA 02215
141823,USB-C Charging Cable,1,11.95,01/27/19 17:30,952 4th St, Atlanta, GA 30301
141824,Wired Headphones,1,11.99,01/14/19 12:34,846 13th St, Atlanta, GA 30301
141825,Lightning Charging Cable,1,14.95,01/16/19 13:02,660 Park St, Atlanta, GA 30301
141826,Lightning Charging Cable,1,14.95,01/25/19 21:34,336 Center St, San Francisco, CA 94016
141827,20in Monitor,1,109.99,01/18/19 21:33,497 Washington St, San Francisco, CA 94016
141828,AA Batteries (4-pack),1,3.84,01/13/19 11:05,611 West St, Atlanta, GA 30301
141829,Flatscreen TV,1,300,01/15/19 12:41,214 9th St, San Francisco, CA 94016
141830,USB-C Charging Cable,1,11.95,01/24/19 08:24,873 Lakeview St, Seattle, WA 98101
141831,Bose SoundSport Headphones,1,99.99,01/23/19 02:42,153 Lakeview St, Dallas, TX 75001
141832,34in Ultrawide Monitor,1,379.99,01/03/2019 19:01,254 Cedar St, New York City, NY 10001
141833,34in Ultrawide Monitor,1,379.99,01/11/2019 21:16,689 6th St, San Francisco, CA 94016
141834,27in FHD Monitor,1,149.99,01/05/2019 12:07,704 10th St, San Francisco, CA 94016
141835,Flatscreen TV,1,300,01/23/19 20:33,100 Spruce St, Los Angeles, CA 90001
141836,AAA Batteries (4-pack),2,2.99,01/10/2019 22:46,906 West St, Seattle, WA 98101
